tweet count,id,tweet content,month,day,hour,source,friends,
3796,1.31E+18,"b'RT @JCarlos_Valerio: El padre Nacho (Ignacio Gonz\xc3\xa1lez Molina) padece #Covid-19, est\xc3\xa1 hospitalizado. Los m\xc3\xa9dicos informan que su estado de s\xe2\x80\xa6'",4,30,20,Twitter for Android,1046,
3797,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",11,25,20,Twitter for iPhone,1714,
3798,1.31E+18,"b""RT @dmrider: New from me, @KopunF &amp; @EdTubb : It's not too late to halt #Toronto's surging #COVID-19 infection rate, says public health chi\xe2\x80\xa6""",3,6,17,Twitter for iPhone,1218,
3799,1.31E+18,b'RT @mary_ng: Ajd marque le 3e anniversaire d\xe2\x80\x99#AECG \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xaa\xf0\x9f\x87\xba! Cet accord signifie:\n\xe2\x9c\x94\xef\xb8\x8f nouvelles opportunit\xc3\xa9s pour nos entreprises\n\xe2\x9c\x94\xef\xb8\x8f plus d\xe2\x80\x99empl\xe2\x80\xa6',11,2,20,Twitter for iPhone,551,
3800,1.31E+18,b'RT @M_T_Franz: Ich frage jetzt in die Twitteria: \n\nWer kann dieses politmediale #COVID Getue noch irgendwie ernstnehmen? \n\nAbgesehen von de\xe2\x80\xa6',3,9,15,Twitter Web App,154,
3801,1.31E+18,b'RT @DonnaHowardTX: 6 months ago Texas got $12.84 billion in federal funding for #COVID response and #TXEd. @GregAbbott_TX has until 12/30/2\xe2\x80\xa6',2,20,21,Twitter for iPhone,202,
3802,1.31E+18,b'RT @mvidal80: 680 desahucios. 680. Es la cifra de los que se han reactivado en Barcelona despu\xc3\xa9s de que se acabe la tregua del #covid No s\xc3\xa9\xe2\x80\xa6',8,31,7,Twitter for Android,2012,
3803,1.31E+18,"b""RT @BetteMidler: #DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would hav\xe2\x80\xa6""",4,3,9,Twitter for Android,2129,
3804,1.31E+18,"b'RT WaterWellJournl ""#COVID-19 Coronavirus Pandemic Forces #Groundwater Industry to Be Creative and Expand Virtual Footprint: https://t.co/DahBF37oXH. #waterwells, #waterwelldrilling, #drilling, #waterwellcasing, #waterwellvideos, #businessmanagement, #business""'",9,17,13,IFTTT,18,
3805,1.31E+18,b'RT @rialgestion: Cada vez que visit\xc3\xa9is nuestras oficinas queremos que os sint\xc3\xa1is seguros y tranquilos\xf0\x9f\x92\x9a\n\nAqu\xc3\xad os mostramos las medidas que e\xe2\x80\xa6',10,1,10,Twitter for Android,139,
3806,1.31E+18,"b""RT @BetteMidler: #DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would hav\xe2\x80\xa6""",3,14,2,Twitter for iPhone,786,
3807,1.31E+18,b'RT @M_T_Franz: Ich frage jetzt in die Twitteria: \n\nWer kann dieses politmediale #COVID Getue noch irgendwie ernstnehmen? \n\nAbgesehen von de\xe2\x80\xa6',3,29,20,Twitter Web App,16,
3808,1.31E+18,b'RT @PlenoNews: Cientistas relatam poss\xc3\xadvel caso de Parkinson relacionado \xc3\xa0 Covid-19 #Covid #Parkinson\n\nhttps://t.co/7reARAptAO',4,15,15,Twitter for Android,171,
3809,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",10,7,15,Twitter for Android,657,
3810,1.31E+18,"b'RT @kattolikamente: Joe Biden: ""Si stima che 200 milioni di persone moriranno, probabilmente quando finir\xc3\xb2 questo discorso"".\nSono quasi i 2\xe2\x80\xa6'",3,2,18,Twitter for Android,363,
3811,1.31E+18,b'Fortalezcamos competencias parentales.\n\n\xe2\x98\x9d\xef\xb8\x8fRecomendaciones de Paternidad Activa \n\nA veces nos preguntamos \xc2\xbfQu\xc3\xa9 significa ser un pap\xc3\xa1 involucrado y corresponsable en tiempos de #covid-19?\n\nAlgunas recomendaciones de UNICEF \xf0\x9f\x91\x87 https://t.co/YjmwZAkXRW',4,14,14,Twitter Web App,2076,
3812,1.31E+18,"b'RT @Macro_Hive: Current Market turbulence. There seems to be combination of news triggers: #COVID second wave, absence of Fed, bank money l\xe2\x80\xa6'",12,24,12,Twitter for Android,1954,
3813,1.31E+18,b'RT @Haydi_Ahbap: #Eski\xc5\x9fehir Yunus Emre Devlet Hastanesinde tedavi g\xc3\xb6rmekte olan R\xc3\xbcveyda Ate\xc5\x9f i\xc3\xa7in #covid-19 tedavisi g\xc3\xb6rm\xc3\xbc\xc5\x9f ve iyile\xc5\x9fmi\xc5\x9f ki\xe2\x80\xa6',12,28,21,Twitter for iPhone,472,
3814,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",1,12,2,Twitter for iPhone,1042,
3815,1.31E+18,b'@SkyNews Sooo #Covid isn\xe2\x80\x99t dangerous now?',11,30,9,Twitter for iPad,10114,
3816,1.31E+18,"b'RT @treeschannels: #covid les \xc3\xa9motions, la peur, le camp du pour celui du contre ; une minute 40 de bon sens et d\xe2\x80\x99humilit\xc3\xa9 by @wargonm'",10,12,8,Twitter for iPhone,727,
3817,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",10,7,16,TweetDeck,3649,
3818,1.31E+18,b'RT @jucilnacional: D\xc3\xada\xf0\x9f\x8c\x9e y noche\xf0\x9f\x8c\x9a velando por la seguridad todos los ciudadanos y protegiendo su salud contra la #Covid\n\nPero el ministro de\xe2\x80\xa6',4,4,23,Twitter for Android,4666,
3819,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",3,9,19,Twitter Web App,2718,
3820,1.31E+18,b'RT @SenJackReed: Trump Admin must stop downplaying contagiousness of #COVID &amp; trying to suppress facts. Arm people with accurate info &amp; the\xe2\x80\xa6',9,5,21,Twitter for iPhone,1850,
3821,1.31E+18,"b'RT @IsaDignocourt: Mais avec un slip Dim sur le nez, \xc3\xa7a passe cr\xc3\xa8me \xf0\x9f\xa4\xa1\n#stopmepris \n#ResistSR \n#pasdevague \n#Covid'",11,1,19,Twitter for Android,4583,
3822,1.31E+18,b'Mandanos tu CV! Qu\xc3\xa9 est\xc3\xa1s esperando? \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\n\xf0\x9f\x93\xa9 mg@capitalhumano.com.ar\n\n#capitalhumano #ch #trabajo #oportunidadlaboral #ofertalaboral #recursoshumanos #rrhh #covid #pandemia #empleo #empresa #tesoreria #contable #analista https://t.co/U3QKhmrW2J',6,10,19,Twitter for iPhone,98,
3823,1.31E+18,b'RT @KevinPGallagher: Our new article published today in @WorldDevJournal : #IMF and GFSN falling short of supplying needed emergency financ\xe2\x80\xa6',11,15,9,TweetDeck,5001,
3824,1.31E+18,"b'RT @StefSimanowitz: 1. Hours before recess, PM quietly announced that Downing St had taken control of the govt\xe2\x80\x99s use of data.   \n\nTrump did\xe2\x80\xa6'",2,28,9,Twitter for Android,458,
3825,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",5,24,12,Twitter for iPhone,5004,
3826,1.31E+18,"b'RT @BetteMidler: #RBG has knocked #Covid out of the news. \xc2\xa0BUT YOU KNOW, AND I KNOW, SHE WANTS YOU TO REMEMBER 200,000 ARE DEAD!   She also\xe2\x80\xa6'",9,1,0,Twitter for iPhone,211,
3827,1.31E+18,b'RT @M_T_Franz: Ich frage jetzt in die Twitteria: \n\nWer kann dieses politmediale #COVID Getue noch irgendwie ernstnehmen? \n\nAbgesehen von de\xe2\x80\xa6',4,16,5,Twitter Web App,978,
3828,1.31E+18,b'RT @mary_ng: Ajd marque le 3e anniversaire d\xe2\x80\x99#AECG \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xaa\xf0\x9f\x87\xba! Cet accord signifie:\n\xe2\x9c\x94\xef\xb8\x8f nouvelles opportunit\xc3\xa9s pour nos entreprises\n\xe2\x9c\x94\xef\xb8\x8f plus d\xe2\x80\x99empl\xe2\x80\xa6',10,28,20,Twitter for Android,5001,
3829,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",2,11,7,Twitter for iPhone,349,
3830,1.31E+18,"b""#COVID-19 has changed the conversation around getting back-to-school. Read our expert analysis of this year's trends driven by #advancedanalytics: https://t.co/bDAzrgieNx""",8,14,12,HubSpot,521,
3831,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",3,1,0,Twitter for Android,32,
3832,1.31E+18,"b""RT @zeynepder_: Kur'an'\xc4\xb1 nas\xc4\xb1l anlad\xc4\xb1lar? \nYaradan Rab ad\xc4\xb1na okudular.\n#pazartesi #pazar #Covid #coronavirus \n@SabihaatesAlpat https://t.co\xe2\x80\xa6""",7,29,11,Twitter for Android,57,
3833,1.31E+18,b'@jreichelt \nDie Kinderstudie zur #covid Ansteckungsgefahr wurde durch #Bild medial teils falsch dargestellt und v\xc3\xb6llig ungerechtfertigt skandalisiert. Dadurch wurden vier Monate verloren\xe2\x9d\x97\xef\xb8\x8f\n#friedespringer kann hoffentlich gut schlafen\xe2\x81\x89\xef\xb8\x8f\n#BildungAberSicher https://t.co/XJItm1Cgov',4,9,18,Twitter for iPhone,56,
3834,1.31E+18,b'RT @MattWhitman2020: Should be some travel &amp; EXPENSES  savings thanks to #COVID #TRANSPARENCY https://t.co/dL9TPPQ8N7',1,22,16,Twitter for iPhone,1213,
3835,1.31E+18,"b""It's Holy Week between Palm Sunday and #Easter, with Passover in the middle, and many are praying death from #COVID-19 Coronavirus will pass over their home. https://t.co/sIiPx64ilY""",6,12,22,The Social Jukebox,10975,
3836,1.31E+18,b'Why is #WearAMask so hard? #coronavirus #COVID19 #CoronavirusPandemic #coronaviruschallenge #Covid #Covid_19 #covidbriefing #CoronaVirusUpdate #pandemic #mask #MaskOn #MasksSaveLives #MasksOff #antimasker #antimask #antimaskers #TrumpFailure #TrumpPandemic #TrumpPandemicFailure https://t.co/lkM8tUxI55',3,4,2,Twitter for iPad,1089,
3837,1.31E+18,b'RT @JohnMTalmadgeMD: #Presidementia #TrumpBrainDroppings - More damning Trump tapes revealed tonight by Woodward on @CNN. \xe2\x80\x9cMishandling #COV\xe2\x80\xa6',11,8,4,Twitter Web App,3336,
3838,1.31E+18,"b'RT @NickTorfaen: Honoured to give this speech on how we can take inspiration on tackling the #Covid crisis from the way Clem Attlee, Nye Be\xe2\x80\xa6'",9,7,9,Twitter for Android,290,
3839,1.31E+18,"b""RT @SaleyhaAhsan: Irony of ironies. #DidoHarding's genius lending itself to more #covid spread. Here's how. Sending people to four corners\xe2\x80\xa6""",2,4,9,Twitter for Android,1537,
3840,1.31E+18,b'RT @danirukin: @theirturn @MarkLevineNYC @DrDemetre @NYCHealthCommr @NYCSpeakerCoJo @cliffordlevy @JeffCMays Every year certain NYC neighbo\xe2\x80\xa6',6,21,12,Twitter for iPhone,1415,
3841,1.31E+18,"b'RT @StefSimanowitz: 4. #Palantir, run by right-wing billionaire Peter Thiel, won a $7.5m contract to build the #COVID digital platform for\xe2\x80\xa6'",1,28,20,Twitter Web App,3545,
3842,1.31E+18,b'RT @DonnaHowardTX: 6 months ago Texas got $12.84 billion in federal funding for #COVID response and #TXEd. @GregAbbott_TX has until 12/30/2\xe2\x80\xa6',10,12,12,Twitter for iPhone,69,
3843,1.31E+18,b'RT @ITFCCORP: ITFC as part of the @isdb_group will mobilise a  \xe2\x80\x98Strategic Preparedness and Response Facility\xe2\x80\x99 of US$730 million to mitigate\xe2\x80\xa6',6,19,23,Twitter for Android,345,
3844,1.31E+18,"b""RT @Apndp: I governatori uscenti sono stati riconfermati.Perch\xc3\xa8?\nIpotesi:\n#DeLuca e #Zaia per aver governato l'emergenza #Covid\n#Toti perch\xe2\x80\xa6""",7,24,9,Twitter for Android,1382,
3845,1.31E+18,b'\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb Alle mie spalle 15 #studenti! Gli stessi #ragazzi a cui hanno messo le rotelle in #classe per evitare il #contagio! \n\nSaluti! \xf0\x9f\xa4\xaa\n\n#scuola #italia #scuola2020 #covid #virus #covid19 https://t.co/OWZDg9MMwS',10,27,20,Twitter for iPhone,148,
3846,1.31E+18,b'RT @SalvaAlmenar: \xf0\x9f\x94\xb4Actualitzaci\xc3\xb3 dades #covid a 21/9:\n\xe2\x99\xa6\xef\xb8\x8f301 nous casos des de dissabte\n\xe2\x99\xa6\xef\xb8\x8f35.296 positius\n\xe2\x99\xa6\xef\xb8\x8f6.005 actius\n\xe2\x99\xa6\xef\xb8\x8f498 ingressats (+\xe2\x80\xa6',1,8,22,Twitter for iPhone,198,
3847,1.31E+18,"b""Practically speaking, what's worth doing right now?\nLike, should I quit my job and flee, should I try to pay off my mortgage, withdraw money from the bank etc.?\nWhat's your advice?\n\nWhere are they taking us, and how fast will it go??\n\n#covid for #NewWorldOrder\n#communism #tyranny""",9,1,1,Twitter Web App,1384,
3848,1.31E+18,"b'RT @CCIDordogne: [SAVE THE DATE] Les 2, 3 &amp; 4 Novembre pour 3 jours de rendez-vous #BtoB en ligne ! Objectif : Relever ensemble les grands\xe2\x80\xa6'",12,18,10,Twitter for Android,249,
3849,1.31E+18,"b'RT @AlexBerenson: Six months ago today, at peak #Covid terror, @mtosterholm wrote a smart op-ed about why lockdowns were a terrible idea. I\xe2\x80\xa6'",8,15,15,Twitter for iPhone,2018,
3850,1.31E+18,"b'RT @IAIM_VE: #Gesti\xc3\xb3nIAIM || #21Sep Acatando la orden del Pdte. @NicolasMaduro, evitamos la propagaci\xc3\xb3n del #Covid-19, mediante el Plan de\xe2\x80\xa6'",8,25,15,Twitter for Android,13,
3851,1.31E+18,"b'RT @StefSimanowitz: 3. In May, Amnesty warned: \xe2\x80\x9cThe shadowy data-mining firm Palantir, whose technology has powered some of the most nefari\xe2\x80\xa6'",1,28,20,Twitter Web App,3545,
3852,1.31E+18,"b""RT @BetteMidler: #DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would hav\xe2\x80\xa6""",11,30,16,Twitter for Android,1531,
3853,1.31E+18,"b'RT @FranjDelMo: En la comparecencia de S\xc3\xa1nchez y Ayuso, IDA ha soltado el combo #Covid + delincuencia + okupaci\xc3\xb3n + MENAS... Todo junto. Y\xe2\x80\xa6'",1,6,20,Twitter for Android,341,
3854,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",9,2,2,Twitter for Android,1180,
3855,1.31E+18,b'RT @M_T_Franz: Ich frage jetzt in die Twitteria: \n\nWer kann dieses politmediale #COVID Getue noch irgendwie ernstnehmen? \n\nAbgesehen von de\xe2\x80\xa6',10,14,20,Twitter for Android,248,
3856,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",1,18,3,Twitter for Android,647,
3857,1.31E+18,b'RT @KevinPGallagher: Our new article published today in @WorldDevJournal : #IMF and GFSN falling short of supplying needed emergency financ\xe2\x80\xa6',3,31,15,Twitter Web App,678,
3858,1.31E+18,b'RT @danirukin: @theirturn @MarkLevineNYC @DrDemetre @NYCHealthCommr @NYCSpeakerCoJo @cliffordlevy @JeffCMays Every year certain NYC neighbo\xe2\x80\xa6',6,21,12,Twitter for iPhone,1415,
3859,1.31E+18,"b""RT @Walkabout24: I get to choose what risks I'm prepared to take with #Covid, not the govt, the WHO, the NHS, or a nosey neighbour.""",9,9,19,Twitter for iPhone,240,
3860,1.31E+18,"b""RT @MidWalesMike: Why are asymptomatic #Eton pupils getting #Covid tests that the rest of us can't have? https://t.co/8uXTY8hZWJ https://t.\xe2\x80\xa6""",8,8,14,Twitter for iPhone,621,
3861,1.31E+18,"b""Is that scheduled against the #Liar's #Covid briefing? https://t.co/KlYPhoblpq""",10,1,21,TweetDeck,47,
3862,1.31E+18,b'Ma poi \xc3\xa8 guarito il pappons Aurelione dal #covid ???',11,10,23,Twitter for iPhone,44,
3863,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",5,3,2,Twitter for Android,439,
3864,1.31E+18,b'#COVID #Pandemic #GOPigs #MAGA https://t.co/kxE7QyBSBG',10,24,17,Twitter Web App,4654,
3865,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",8,21,1,Twitter for iPhone,1605,
3866,1.31E+18,"b'RT @StefSimanowitz: 1. Hours before recess, PM quietly announced that Downing St had taken control of the govt\xe2\x80\x99s use of data.   \n\nTrump did\xe2\x80\xa6'",1,28,20,Twitter Web App,3545,
3867,1.31E+18,b'RT @Chris_Iceland: Head Epidemiologist in Iceland is again going against what all leading scientists are saying. Herd immunity with somethi\xe2\x80\xa6',10,21,10,Twitter for iPad,5004,
3868,1.31E+18,"b""RT @BetteMidler: #DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would hav\xe2\x80\xa6""",11,30,3,Twitter Web App,4965,
3869,1.31E+18,b'RT @MLeeNYCx: My annual indulgence of #zeppoles at #SanGennaro #NYC #Festival is cancelled for #COVID\xe2\x80\xbc\xef\xb8\x8fBut anyone wishing to swing abused c\xe2\x80\xa6',6,21,12,Twitter for iPhone,1415,
3870,1.31E+18,b'Employer Health Insurance\nhttps://t.co/YdxG3UEZRy\n#healthcare #health #medical #covid #medicine #doctor #hospital #wellness #coronavirus #doctors https://t.co/zj8ra0mLkK',12,14,15,Twitter Web App,242,
3871,1.31E+18,"b""RT @BetteMidler: #DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would hav\xe2\x80\xa6""",3,5,20,Twitter Web App,3411,
3872,1.31E+18,b'1 de cada 10 venezolanos del Registro Electoral son adultos mayores propensos a complicarse por #COVID-19. #Guachim\xc3\xa1nElectoral https://t.co/Bz6ujbPnOi',10,13,21,Hootsuite Inc.,7671,
3873,1.31E+18,b'RT @FrenteQueretano: La semana pasada #Quer\xc3\xa9taro se coloc\xc3\xb3 como el 6o. Estado con m\xc3\xa1s defunciones #Covid-19 por  100 mil habitantes!!!!',3,23,14,Twitter for Android,444,
3874,1.31E+18,"b'RT @BloodAid: #Hyderabad Need AB+ #COVID Convalescent #PlasmaDonor @ Global Hospital, Lakdikapool. \nCall 9849371489 #BloodAid via @IAMABHIS\xe2\x80\xa6'",4,15,22,Twitter Web App,1812,
3875,1.31E+18,"b'RT @lardinlycra: #Covid is increasingly a disease of the poor, it seems #testing regime will increase that divide! https://t.co/Ldo3MtyYWO'",6,17,15,Twitter for iPhone,303,
3876,1.31E+18,"b'RT @AlexBerenson: If you\xe2\x80\x99d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner\xe2\x80\x99s office is a good pl\xe2\x80\xa6'",8,27,23,Twitter Web App,1025,
3877,1.31E+18,b'The dominoes keep falling around the state. Was supposed to call the ElDo vs Buhler game tomorrow night. Glad to hear it has been reschedule for later on down the road. #Covid https://t.co/Hr7Rga7QUZ',7,11,15,Twitter for iPhone,290,
3878,1.31E+18,"b'RT @palaumusicacat: \xf0\x9f\x8f\x86El palaumusicacat ha estat reconegut amb el premi ""Barcelona mai s\'atura"" del #BIZBARCELONA20 per haver contribu\xc3\xaft en\xe2\x80\xa6'",11,9,11,Twitter for iPhone,1295,
3879,1.31E+18,"b""RT @BetteMidler: #DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would hav\xe2\x80\xa6""",6,26,2,Twitter for Android,233,
